time,fx,fy,fz
0.0,0.0,0.0,1.7658813197920853e-09
0.016,0.0,0.0,1.7660137645962603e-09
0.032,0.0,0.0,1.766009359702639e-09
0.048,0.0,0.0,1.766005827179728e-09
0.064,0.0,0.0,1.7660030011717605e-09
0.08,0.0,0.0,1.766000740374223e-09
0.096,0.0,0.0,1.7659989317432613e-09
0.112,0.0,0.0,1.7659974848441474e-09
0.128,0.0,0.0,1.7659963273293714e-09
0.14400000000000002,0.0,0.0,1.765995401321164e-09
0.16000000000000003,0.0,0.0,1.7659946605174967e-09
0.17600000000000005,0.0,0.0,1.7659940678768792e-09
0.19200000000000006,0.0,0.0,1.7659935937662399e-09
0.20800000000000007,0.0,0.0,1.765993214479207e-09
0.2240000000000001,0.0,0.0,1.7659929110507627e-09
0.2400000000000001,0.0,0.0,1.7659926683089582e-09
0.2560000000000001,0.0,0.0,1.7659924741162725e-09
0.27200000000000013,0.0,0.0,1.7659923187627355e-09
0.28800000000000014,0.0,0.0,1.7659921944803786e-09
0.30400000000000016,0.0,0.0,1.7659920950548989e-09
0.3200000000000002,0.0,0.0,1.7659920155148114e-09
0.3360000000000002,0.0,0.0,1.7659919518830062e-09
0.3520000000000002,0.0,0.0,1.7659919009777444e-09
0.3680000000000002,0.0,0.0,1.765991860253697e-09
0.38400000000000023,0.0,0.0,1.7659918276745992e-09
0.40000000000000024,0.0,0.0,1.7659918016114121e-09
0.41600000000000026,0.0,0.0,1.7659917807609368e-09
0.4320000000000003,0.0,0.0,1.7659917640806282e-09
0.4480000000000003,0.0,0.0,1.7659917507364418e-09
0.4640000000000003,0.0,0.0,1.7659917400611228e-09
0.4800000000000003,0.0,0.0,1.7659917315209087e-09
0.49600000000000033,0.0,0.0,1.7659917246887594e-09
0.5120000000000003,0.0,0.0,1.7659917192230777e-09
0.5280000000000004,0.0,0.0,1.7659917148505306e-09
0.5440000000000004,0.0,0.0,1.7659917113525042e-09
0.5600000000000004,0.8806432069778559,0.0,0.0
0.5760000000000004,0.8431202109658766,0.0,0.0
0.5920000000000004,1.1323761990786505,0.0,0.0
0.6080000000000004,1.2370981464391657,0.0,0.0
0.6240000000000004,1.3333019674089779,0.0,0.0
0.6400000000000005,1.4191227323487148,0.0,0.0
0.6560000000000005,1.493436023201531,0.0,0.0
0.6720000000000005,1.5577605524954095,0.0,0.0
0.6880000000000005,1.613409897476913,0.0,0.0
0.7040000000000005,1.6615273955886973,0.0,0.0
0.7200000000000005,1.7031052408459826,0.0,0.0
0.7360000000000005,1.7390154106717708,0.0,0.0
0.7520000000000006,1.7700122469225705,0.0,0.0
0.7680000000000006,1.7967548231958657,0.0,0.0
0.7840000000000006,1.819811876016231,0.0,0.0
0.8000000000000006,1.839685002979464,0.0,0.0
0.8160000000000006,1.8568020720780316,0.0,0.0
0.8320000000000006,1.8715379332409985,0.0,0.0
0.8480000000000006,1.8842204622030898,0.0,0.0
0.8640000000000007,1.8951262266317255,0.0,0.0
0.8800000000000007,1.904505322230156,0.0,0.0
0.8960000000000007,1.9125656933024693,0.0,0.0
0.9120000000000007,1.9194873765625977,0.0,0.0
0.9280000000000007,1.9254351970064472,0.0,0.0
0.9440000000000007,1.9305380663416545,0.0,0.0
0.9600000000000007,1.9349175019517475,0.0,0.0
0.9760000000000008,1.9386713705199832,0.0,0.0
0.9920000000000008,1.9418908049003143,0.0,0.0
1.0080000000000007,1.944652372382774,0.0,0.0
1.0240000000000007,1.947018587422642,0.0,0.0
1.0400000000000007,1.9490447910107758,0.0,0.0
1.0560000000000007,1.9507817401173035,0.0,0.0
1.0720000000000007,4.129568451543798,0.0,0.0
1.0880000000000007,2.921384221475516,0.0,0.0
1.1040000000000008,2.9282592489739883,0.0,0.0
1.1200000000000008,2.9741416861455616,0.0,0.0
